Avg-88to94,0.481481481,0.351851852,0.287037037,0.259259259,0.407407407,0.277777778,2.722222222,2.148148148,1.138888889,2.481481481,2.851851852,1.481481481,0.37962963,1.740740741,2.722222222,0.148148148,1.268518519,0.342592593,1.824074074,0.222222222,0.425925926,0.287037037,0.194444444,2.509259259,2.111111111,2.824074074,2.972222222,0.351851852,2.277777778,0.324074074,0.259259259,0.194444444,0.259259259,0.592592593,0.416666667,1.87037037,0.805555556,2.157407407,0.277777778,0.398148148,0.222222222,0.453703704,0.87037037,0.462962963,0.314814815,1.666666667,0.138888889,2.518518519,2.638888889,0.37962963,2.944444444,2.018518519,1.185185185,0.314814815,2.601851852,0.481481481,1.685185185,1.398148148,2.657407407,0.231481481,0.212962963,0.305555556,2.324074074,1.148148148,0.138888889,0.314814815,0.407407407,0.305555556,2.509259259,2.916666667,0.166666667,2.287037037,1.597222222,0.430555556,0.212962963,1.574074074,2.231481481,3.805555556,3.314814815,2.361111111,0.601851852,0.296296296,0.083333333,0.259259259,0.509259259,0.305555556,1.898148148,0.222222222,1.842592593,0.481481481,0.62962963,0.342592593,2.351851852,0.314814815,0.268518519,3.217592593
kg-Model1,103.8495273,101.8882531,106.3581598,101.7481693,100.5725176,93.05575355,68.5081201,57.38449596,74.41290265,61.91649495,61.13685427,76.57056105,104.1783069,73.72024256,71.55525552,110.8391108,86.38071665,110.34067,71.92301401,99.38627692,98.06383408,107.3384304,118.8832844,65.05202357,79.09515054,63.11405914,71.58524338,102.465635,75.92600982,110.1199529,104.3140425,99.54753367,121.2294841,91.14186291,97.64387974,80.19457165,88.62242801,75.80043191,104.4112163,104.4156329,124.398425,117.9205473,85.00891658,116.7999693,99.46490137,78.58263257,111.6268893,71.84240637,75.31978848,110.7559871,65.19665061,79.27448188,79.19538368,104.8011733,64.43917358,103.5302947,83.5954565,79.68244301,64.94807652,111.9908116,127.10586,98.22824845,75.05065381,69.93796211,9.462245395,120.1166836,125.7388096,108.9059657,73.1437241,77.5602735,112.3224558,84.39775868,78.93865478,107.4400467,107.7248168,65.22003142,80.21272731,64.36788271,74.73443345,74.54449291,94.79559972,109.1077526,118.5624547,126.0598755,128.0828673,108.2067331,63.19411915,110.1310298,83.14495718,127.1878959,115.5657665,104.8193104,69.43738278,129.4072607,118.81349,75.1600369
Res-0to14-Model1,0.312118069,0.426408316,0.068120277,0.021155875,0.273698785,0.26972717,0.39799487,0.099173174,0.473326246,0.000198954,0.209746521,0.336489986,0.275059622,0.272987017,0.194804637,0.834485763,0.45724531,0.341299376,0.235751664,0.057410731,0.064567349,0.043370901,0.007958184,0.009558084,0.00992608,0.350528375,0.026902607,0.373582983,0.488046645,0.318558617,0.594187474,0.264323527,0.98797497,0.000127802,0.029015523,0.039492049,0.1364305,0.011644927,0.217773002,0.401184168,2.92E-05,0.019430034,0.852368546,0.006080136,0.05272257,0.542762078,0.109052659,0.014385466,0.460753949,0.001608051,0.217637175,0.043162907,0.801940849,0.178257215,0.278596987,0.041671363,0.635925051,0.144607564,0.123779571,0.144275745,0.332872741,0.005912041,0.171241097,0.304087936,0.001999614,0.640733917,0.875046891,1.167510848,0.281817522,0.474341509,0.589627893,0.247828724,0.326037091,0.000155695,0.132309843,0.676355621,0.544459829,0.739821471,0.312784836,0.367895345,0.011558393,0.790203671,0.007439472,0.402482433,0.152671241,0.000334949,0.465257116,0.005523722,0.20440285,1.285194235,0.356606898,1.467373397,0.694104113,0.167612073,1.879408145,0.653573854
Res-14to20-Model1,0.629852549,0.810835074,0.072741969,0.152585874,0.159228368,0.221266963,0.062109665,0.142503611,0.303184599,0.001165212,0.197918163,0.295558473,0.34452846,0.169034903,0.042526648,0.254334657,0.05418335,0.285014808,0.023025615,0.010292195,0.009908541,0.037534714,0.1855762,0.019335246,0.00022147,0.009104195,0.001003284,0.161158077,0.020956857,0.295863445,0.269225018,0.409278393,0.603545776,0.115041816,0.036906711,0.005961297,0.1816966,0.018804648,0.118366208,0.103655581,0.0617349,0.284874096,0.437153975,0.038581081,0.092337875,0.20089253,0.044582657,0.002194841,0.010538033,0.123787031,0.222200635,0.001012578,0.291990958,1.74E-01,0.262638999,0.031812003,0.025697182,0.054736296,0.040758212,1.51E-01,0.174979139,0.041870067,0.007049664,2.36E-01,0.666514228,0.142783072,0.198784635,0.286581327,0.061341092,0.009259092,0.158816081,0.004831432,0.035706005,0.092261504,0.014895246,0.604856928,0.016624123,0.808135118,0.046906211,0.003661164,0.070097669,0.293100878,0.236053857,1.22E-01,0.257337075,0.149419127,0.464391918,0.192465704,0.002639868,0.619864263,1.08E-01,0.347827551,0.356299353,0.228746565,0.698379378,0.057157088
Res-36to42-Model1,0.733502958,1.088661333,0.472567852,0.19441279,0.623076666,2.84E-01,0.887238472,0.105487427,0.200690434,0.01682925,0.278024619,0.536798099,0.769545741,0.443070763,1.035079614,1.617049522,0.518112655,1.612830347,0.150544786,0.155307731,0.411438057,0.762374734,0.021648268,0.069793632,0.462658842,0.314348021,0.750560486,1.51470525,1.007242554,0.833703155,1.828286995,0.706264062,1.19507953,0.219506128,2.68E-01,0.280330419,0.501090216,0.136035186,0.95622223,1.309741967,0.852524601,1.586574084,1.329801866,0.723465414,0.618947648,0.895392197,0.669087318,0.379874217,1.483367514,0.531088893,1.040052101,0.600001971,0.56978433,0.785575733,0.787593644,0.949418965,1.534015272,0.245284707,0.304100997,0.79032887,1.03699654,0.701548033,0.443160258,0.021408013,2.247124325,2.401102604,2.573064095,1.90711094,1.094600621,2.3367422,2.315813636,2.229018538,0.548544282,1.017278406,1.231773742,0.280961277,1.751252112,3.345511288,1.863404204,0.808482923,0.300167626,2.469584621,0.967222953,1.927753262,1.74687944,1.29771,0.524507491,6.52E-01,0.735025486,3.590951054,2.676929429,2.308212035,1.085548057,2.484811067,3.344597667,3.571602138
Res-60to66-Model1,0.082089151,0.000246249,1.108957468,0.791985042,0.84918841,1.573309256,2.969516815,0.150920887,1.003073879,0.379516157,4.787974778,0.323713122,0.147859249,1.659880139,4.048094828,0.336874949,0.653758272,0.406857745,0.538384933,2.870004098,3.863380457,2.146006411,0.001245857,0.071847806,2.660629575,2.044866143,3.50834494,2.225169424,1.390008599,0.043547506,1.42060775,0.760337305,0.629310055,3.481111564,2.67857766,3.519059403,2.395649067,1.810294163,1.653244026,1.559520152,0.535401249,0.245516033,3.270781258,0.613360778,3.129810244,0.495012482,1.23360008,2.42709823,3.13571418,5.84E-01,2.651203314,5.98570388,0.45938492,0.882050557,1.347816639,2.98525838,5.813012646,2.518305215,2.250558536,0.451178465,0.001383366,7.184655768,4.195525885,1.068472855,0.042168253,0.262685161,2.41E-05,0.194477873,5.982115035,12.68678288,1.236293272,8.128079565,5.845089778,2.029747833,3.456911969,2.472918342,4.519824205,8.262210507,12.06840209,7.52049119,2.459636853,0.756622369,0.452236406,0.111474226,0.002327443,2.435416205,0.184345851,1.047875622,1.957813824,0.383316351,0.671185209,0.437770694,9.099337673,0.078461297,0.176975252,10.54611546
Res-88to94-Model1,0.269979656,0.472864841,0.444107624,0.613134009,0.433566567,0.89767126,0.806110382,0.002639227,0.286317697,0.242235772,0.711648544,0.019001198,0.378357969,0.00241612,0.95154317,0.524895491,0.012080557,0.290274455,0.007517014,7.53E-01,0.478154037,0.420253567,0.298850013,0.357094154,0.308196273,0.746796046,1.503653499,0.457288364,0.412376663,0.314914177,0.53709819,0.796162015,0.199525843,0.456310025,0.503444517,0.116800667,0.270708018,0.268964624,0.507637526,0.350501664,0.192211794,0.091358398,0.29241385,0.096457796,0.598460896,0.009585551,0.518562302,0.606980794,0.975999506,0.244495244,1.074089567,0.218120546,0.135623935,0.446215517,0.455416899,0.276443693,0.057595663,0.020500281,0.552225708,0.385981377,0.168866824,0.65355532,0.443940109,0.409396081,1.360986977,0.166166259,0.055140836,0.361538533,0.644803556,1.748394597,0.462981919,0.741714389,0.001395718,0.252893588,0.511602398,0.111156394,0.494662427,3.522271113,2.719217215,0.47676022,0.342455266,0.368356265,0.43917472,0.143355569,0.010365442,0.376870693,0.003573032,0.439342074,0.149352373,0.019974111,0.026782599,0.409433733,0.303722762,0.077967875,0.224359169,2.441658788
kg-Model2,71.39303926,71.92505835,81.93158408,77.24911281,78.9910588,74.79202022,95.47399005,41.55211842,60.58240905,45.20972343,51.95877329,64.33658137,76.39360566,71.05985713,102.5961213,80.27262039,77.22705959,81.93965841,60.341038,82.33351998,86.26274842,85.9284572,75.77008105,48.2347584,94.14349151,53.47571023,105.8871131,84.85986177,88.26725787,77.51121238,82.75203657,75.86831314,74.04735463,81.98667115,82.93889616,92.99518454,79.86867085,87.61515426,83.19476982,84.3522333,85.74508001,84.5529489,79.72380823,85.74504538,84.35223318,72.44050892,83.66197271,93.68290909,102.0651022,82.36216758,94.50607791,100.7118545,65.96767242,80.75450731,55.98817206,88.34999134,98.38679778,79.1566853,61.03350254,81.31991903,81.32269878,91.21356177,98.39204211,53.95598517,30,85.04939864,83.89233247,79.84883343,104.1268966,121.3514419,85.39620242,111.411273,92.12717604,87.18063023,88.83089962,53.31868583,102.2448746,122.0023031,124.1310767,105.0558667,82.50060104,83.38353046,82.58574929,84.81405288,84.11115817,87.61099661,48.98639664,82.78615782,90.36779683,80.9563113,88.66156828,80.06949196,102.5210589,85.97905737,78.08694656,122.5351144
Res-0to14-Model2,0.000111455,0.019570913,0.033053207,0.086695689,0.015204019,0.029059586,0.828933946,0.001129435,0.173011821,0.097288336,0.068488154,0.107109816,0.001486818,0.160436124,0.596594369,0.148141896,0.207265022,0.007219776,0.060541335,0.009732033,0.000162759,0.038027806,0.627269744,0.04193452,0.043817841,0.150194651,0.290133021,0.069127332,0.600883997,8.22E-05,0.135466991,0.00758435,0.055202451,0.055990957,0.018224349,0.076895243,0.02301616,0.031525852,0.004682001,0.062787747,0.412041536,0.18687967,0.570521221,0.213356302,0.006848969,0.317484649,0.026966275,0.107328637,0.899889917,0.211029035,0.609717325,0.162203972,0.392969402,0.000202136,0.114125463,0.012682164,0.80895955,0.079003529,0.049275577,0.022830777,0.028132699,0.07832476,0.40753008,0.065068429,0.09416053,0.041756893,0.059742549,0.329094562,0.738806555,1.353887146,0.082232384,0.581459442,0.430292211,0.140984856,3.82E-05,0.342750627,0.883447584,2.342004713,1.204833645,0.860294573,0.026595981,0.18190711,0.271266629,0.002381743,0.109182484,0.169241152,0.17337758,0.312775038,0.20544944,0.146632673,0.012944745,0.586002815,1.424712837,0.093294475,0.490139238,1.763381808
Res-14to20-Model2,0.049402343,0.001303261,0.190189778,0.120079316,0.056756492,0.007689625,1.342022849,0.051563284,0.004956536,0.435187573,0.0086913,0.016956953,0.065360783,0.114071282,1.392109628,0.15746716,0.000630546,0.084896965,0.065081352,0.142265797,0.041972606,0.163673343,0.762050016,0.577490863,0.292480548,0.071739523,1.017552079,0.007091137,0.369573278,0.190897712,0.009140512,0.006474709,0.433380665,0.010977846,0.044619166,0.146303313,0.037608497,0.096154687,0.066462861,0.057684599,0.73669197,0.180206623,0.290111236,0.475299739,0.011415395,0.070822184,0.349949824,0.637873853,0.884877158,0.221466109,2.151937083,0.505415064,0.010223436,0.08106278,0.038598096,0.052183692,0.417851196,0.068790065,0.002873211,0.258508012,0.845381062,0.001972572,0.462225447,0.007943926,0.007985294,0.394242744,0.579750807,0.104629363,1.442193276,1.017982262,0.134261416,0.430745065,0.443223304,0.066379358,0.157789004,0.113915478,0.658089356,6.010422325,1.04092365,0.973273291,0.004310413,0.038285222,0.31280569,0.698456186,0.576816099,0.034034946,0.022786926,0.122470021,0.117294702,0.320591323,0.184994033,0.018933623,2.687572559,0.583743365,0.145233401,2.072807494
Res-36to42-Model2,0.862486641,1.110697339,0.21275646,0.070485944,0.282224434,0.05445714,0.52958585,0.369436993,0.027892518,0.102785479,0.049007416,0.126289637,0.612570742,0.004935888,0.539944676,1.404343893,0.025812232,1.259149227,0.001148687,2.01E-05,0.010737489,0.298943792,0.121086937,0.124944649,0.356336601,0.058664058,0.943132058,0.69535507,0.044113816,0.812426594,1.120148724,0.437376235,1.932354003,0.012692384,0.004810327,0.465112987,0.015765347,0.689140993,0.452533946,0.647313884,0.803877385,1.362957411,0.225235307,0.496138352,0.114170685,0.101610257,0.412074666,0.785899925,0.154467802,0.331575335,0.5561623,0.454111448,0.154483096,0.441423729,0.230435849,0.248703934,0.000304739,0.105005291,0.007621096,0.626079585,1.353471485,0.026248007,0.733568698,0.002857419,0.001795891,2.185231412,2.72800975,1.614502835,0.478489698,0.261956095,1.707936679,0.006648455,0.235908424,0.419527992,0.500073531,0.090805393,0.018675289,0.475966566,0.705596297,0.665980451,0.001919839,1.838428994,0.923940063,1.996617877,1.946317461,0.610095579,0.476895725,0.396340317,0.036865025,4.212950182,1.916072613,1.740343475,0.612823743,2.598340468,3.810456634,0.067272244
Res-60to66-Model2,2.868397716,1.988955785,0.437891292,0.406251734,0.405916045,0.012373707,0.022086062,0.027786294,0.005601841,1.45E-05,1.958223437,0.197907474,1.327543679,0.014400388,0.009982039,1.329754308,0.316664381,1.286365153,0.035448902,0.003427155,0.054176497,0.142717067,3.15075068,0.159592235,0.038938687,0.388736151,0.129957237,0.06454137,0.208635312,2.075141959,0.268329984,0.350903486,6.389067993,0.107239716,2.03E-05,0.006510736,0.007972121,0.073135856,0.191755647,0.257995022,1.883487801,2.153296621,0.144579845,1.431553046,0.005685346,0.256314344,0.531343644,0.061071478,0.103328157,1.051841445,0.051860494,0.15493275,0.144648079,0.521070228,0.094370395,0.018278001,0.175890797,0.040418791,0.288346003,1.227127386,4.24993956,0.631775518,0.007375278,0.063191373,6.602626063,2.250837597,4.318470573,1.569429529,0.077977178,0.477766591,0.621166496,0.136377932,0.428756208,0.208396254,0.005737708,0.615443375,0.000214832,0.002562941,0.233620962,0.292734144,0.000408381,0.855121532,1.549574235,3.137298373,4.698854721,0.118601613,0.072933286,0.591309667,0.106814521,6.942115279,1.507976789,0.96229472,0.815068107,3.672205086,4.926504463,0.107835176
Res-88to94-Model2,0.001957738,0.033125882,0.224674379,0.143108148,0.07433818,0.094212792,2.097544378,1.788352356,0.468814532,3.20589132,5.367927909,1.047085872,0.056918032,1.488151924,1.196156725,0.320119105,0.39875628,0.175293804,1.875140884,0.303337844,0.225422929,0.36246583,0.168341443,3.604633949,0.804989422,5.348753299,1.349424199,0.25101376,1.70162211,0.102155186,0.277083324,0.17006312,0.096793541,0.028923296,0.140409967,0.499380709,0.010512945,1.459884071,0.271979313,0.19185011,0.436316539,0.151337385,0.02931076,0.176232606,0.271795713,1.264591379,0.455729305,1.755449091,1.078849092,0.155406243,2.939135662,0.239247444,0.515788669,0.170098372,4.497298521,0.244953884,0.074477676,0.509557993,4.857425055,0.261908797,0.281290609,0.613561623,0.830901578,0.414014852,1.452496226,0.29633352,0.171310111,0.157556979,0.635913042,0.011871227,0.49590193,0.021423802,0.221315935,0.252794089,0.610965509,1.124620467,0.38652737,0.90449764,0.092821098,0.35708737,0.031032477,0.258975896,0.486170569,0.350557843,0.101811317,0.414019363,1.702496354,0.318627566,0.620883491,0.063213859,0.128554178,0.133829801,0.529022228,0.331797271,0.151294654,0.105296515
Strain,ln1-1,ln2-2,ln3-3,ln4-4,ln5-5,ln6-6,ln7-7,ln8-8,ln9-9,ln10-1,ln11-2,ln12-3,ln13-4,ln14-5,ln15-6,ln16-7,ln17-8,ln18-9,ln19-0,ln20-2,ln21-3,ln22-4,ln23-5,ln24-6,ln25-7,ln26-8,ln27-9,ln28-0,ln29-1,ln30-3,ln31-4,ln32-5,ln33-6,ln34-7,ln35-8,ln36-9,ln37-0,ln38-1,ln39-2,ln40-4,ln41-5,ln42-6,ln43-7,ln44-8,ln45-9,ln46-0,ln47-1,ln48-2,ln49-3,ln50-5,ln51-6,ln52-7,ln53-8,ln54-9,ln55-0,ln56-1,ln57-2,ln58-3,ln59-4,ln60-6,ln61-7,ln62-8,ln63-9,ln64-0,ln65-1,ln66-2,ln67-3,ln68-4,ln69-5,ln70-7,ln71-8,ln72-9,ln73-0,ln74-1,ln75-2,ln76-3,ln77-4,ln78-5,ln79-6,ln80-8,ln81-9,ln82-0,ln83-1,ln84-2,ln85-3,ln86-4,ln87-5,ln88-6,ln89-7,ln90-9,ln91-0,ln92-1,ln93-2,ln94-3,N2,LSJ2
